Frame,Track_ID,Class_Name,X,Y,W,H
500,58,chair,607,750,373,587
500,59,chair,1391,795,334,551
500,60,potted plant,982,320,150,164
500,62,dining table,1061,767,613,596
500,75,potted plant,968,371,179,269
500,85,vase,1221,475,85,189
500,104,person,739,447,319,810
500,114,chair,281,577,356,389
500,118,person,281,575,355,391
500,119,chair,712,739,209,439
501,58,chair,608,752,375,591
501,59,chair,1390,795,334,552
501,60,potted plant,982,320,150,164
501,62,dining table,1065,766,606,598
501,75,potted plant,960,370,198,270
501,85,vase,1221,475,87,190
501,104,person,752,463,333,836
501,114,chair,281,575,356,388
501,118,person,281,575,355,390
501,119,chair,717,742,220,440
502,58,chair,605,752,372,592
502,59,chair,1390,795,335,552
502,60,potted plant,983,320,150,164
502,62,dining table,1066,764,604,598
502,75,potted plant,960,370,199,270
502,85,vase,1219,475,89,190
502,104,person,759,490,341,882
502,114,chair,281,577,356,389
502,118,person,281,575,355,391
502,119,chair,724,748,214,429
503,58,chair,603,752,367,596
503,59,chair,1390,794,336,552
503,60,potted plant,983,320,150,164
503,62,dining table,1068,762,599,596
503,75,potted plant,964,370,189,270
503,85,vase,1219,475,89,190
503,104,person,758,506,348,905
503,114,chair,281,577,356,388
503,118,person,280,575,355,391
504,58,chair,598,757,358,602
504,59,chair,1390,795,336,552
504,60,potted plant,983,320,150,164
504,62,dining table,1071,762,597,592
504,75,potted plant,971,370,177,271
504,85,vase,1219,475,89,190
504,104,person,759,515,348,909
504,114,chair,281,577,356,389
504,118,person,280,576,355,392
505,58,chair,597,758,356,610
505,59,chair,1390,795,335,552
505,60,potted plant,983,320,150,164
505,62,dining table,1072,762,591,593
505,75,potted plant,973,370,173,271
505,85,vase,1220,475,88,190
505,104,person,762,514,347,891
505,114,chair,281,577,356,389
505,118,person,281,576,355,391
506,58,chair,600,758,363,611
506,59,chair,1390,795,335,552
506,60,potted plant,983,320,150,164
506,62,dining table,1077,763,582,594
506,75,potted plant,975,370,170,271
506,85,vase,1219,475,89,191
506,104,person,765,516,349,878
506,114,chair,281,577,355,389
506,118,person,281,575,355,390
507,58,chair,599,763,365,605
507,59,chair,1391,794,335,551
507,60,potted plant,983,320,150,163
507,62,dining table,1079,763,578,596
507,75,potted plant,978,370,164,271
507,85,vase,1219,475,90,191
507,104,person,765,518,346,857
507,114,chair,281,576,355,389
507,118,person,281,574,355,390
508,58,chair,598,766,363,597
508,59,chair,1392,794,335,551
508,60,potted plant,984,321,149,163
508,62,dining table,1082,763,574,593
508,75,potted plant,979,370,162,272
508,85,vase,1218,475,90,192
508,104,person,768,528,352,851
508,114,chair,281,575,355,387
508,118,person,281,574,355,389
509,58,chair,597,769,361,592
509,59,chair,1393,794,335,550
509,60,potted plant,983,320,149,165
509,62,dining table,1085,765,571,590
509,75,potted plant,979,371,161,272
509,85,vase,1218,474,90,192
509,104,person,771,535,356,841
509,114,chair,280,574,355,386
509,118,person,280,574,355,389
510,58,chair,595,770,356,584
510,59,chair,1393,794,335,551
510,60,potted plant,983,320,149,166
510,62,dining table,1087,766,565,591
510,75,potted plant,978,369,164,269
510,85,vase,1218,474,89,192
510,104,person,771,544,360,831
510,114,chair,280,573,354,387
510,118,person,280,574,355,389
511,58,chair,598,774,361,580
511,59,chair,1393,794,336,551
511,60,potted plant,982,320,149,166
511,62,dining table,1089,767,563,586
511,75,potted plant,977,368,163,265
511,85,vase,1220,474,84,190
511,104,person,770,551,363,812
511,114,chair,280,573,354,384
511,118,person,280,573,354,387
512,58,chair,599,776,360,573
512,59,chair,1393,794,336,551
512,60,potted plant,981,320,150,165
512,62,dining table,1094,769,557,588
512,75,potted plant,978,367,161,263
512,85,vase,1220,474,83,190
512,104,person,770,561,366,805
512,114,chair,280,573,355,384
512,118,person,280,573,354,387
513,58,chair,602,777,362,576
513,59,chair,1393,794,336,551
513,60,potted plant,981,320,150,165
513,62,dining table,1099,771,549,588
513,75,potted plant,978,368,162,263
513,85,vase,1221,474,82,190
513,104,person,769,565,370,789
513,114,person,280,575,355,387
513,118,chair,280,574,354,388
514,58,chair,603,777,362,578
514,59,chair,1394,794,338,551
514,60,potted plant,982,319,151,165
514,62,dining table,1104,773,539,587
514,75,potted plant,978,370,162,267
514,85,vase,1221,474,83,190
514,104,person,766,563,368,763
514,114,person,280,575,355,389
514,118,chair,280,574,354,388
514,120,chair,492,643,141,298
515,58,chair,598,777,356,577
515,59,chair,1394,794,337,551
515,60,potted plant,982,319,152,165
515,62,dining table,1112,773,523,581
515,75,potted plant,978,371,162,269
515,85,vase,1222,475,82,190
515,104,person,763,561,372,738
515,114,person,279,574,355,388
515,118,chair,280,573,355,389
515,120,chair,492,642,147,299
516,58,chair,595,778,350,579
516,59,chair,1393,794,336,551
516,60,potted plant,981,319,151,165
516,62,dining table,1114,773,516,580
516,75,potted plant,978,371,161,271
516,85,vase,1222,475,82,190
516,104,person,761,543,374,689
516,114,person,279,574,354,389
516,118,chair,280,573,355,389
516,120,chair,492,642,146,301
516,122,vase,1236,475,54,181
517,58,chair,595,779,352,579
517,59,chair,1393,794,337,551
517,60,potted plant,982,319,152,165
517,62,dining table,1112,773,516,575
517,75,potted plant,979,371,162,271
517,85,vase,1223,475,79,190
517,104,person,758,500,376,603
517,114,person,279,574,355,389
517,118,chair,280,572,355,388
517,120,chair,492,642,146,299
517,122,vase,1237,475,52,181
518,58,chair,595,779,353,578
518,59,chair,1393,794,337,551
518,60,potted plant,982,319,152,165
518,62,dining table,1109,774,522,576
518,75,potted plant,980,371,161,271
518,85,vase,1225,475,77,189
518,104,person,756,508,378,621
518,114,person,279,573,355,388
518,118,chair,280,572,355,389
518,120,chair,492,642,146,298
518,122,vase,1236,475,55,181
519,58,chair,597,780,357,579
519,59,chair,1393,794,336,551
519,60,potted plant,982,319,151,165
519,62,dining table,1109,775,521,576
519,75,potted plant,980,371,160,271
519,85,vase,1226,475,74,189
519,104,person,753,488,379,581
519,114,person,279,573,355,387
519,118,chair,280,572,355,390
519,120,chair,492,642,146,298
519,122,vase,1237,476,54,181
520,58,chair,597,780,358,579
520,59,chair,1393,794,336,550
520,60,potted plant,982,319,151,165
520,62,dining table,1109,776,520,579
520,75,potted plant,980,371,160,271
520,85,vase,1226,475,74,189
520,104,person,751,478,382,563
520,114,person,279,573,354,388
520,118,chair,280,572,355,390
520,120,chair,492,642,146,297
520,122,vase,1238,476,52,181
521,58,chair,597,780,357,580
521,59,chair,1393,794,336,550
521,60,potted plant,982,319,150,165
521,62,dining table,1107,777,524,579
521,75,potted plant,980,372,158,271
521,85,vase,1225,475,76,189
521,104,person,750,475,387,559
521,114,person,279,573,355,387
521,118,chair,280,573,355,390
521,120,chair,491,642,145,298
521,122,vase,1238,476,51,181
522,58,chair,595,779,353,580
522,59,chair,1393,794,335,550
522,60,potted plant,982,319,149,165
522,62,dining table,1105,777,527,578
522,75,potted plant,979,372,157,271
522,85,vase,1225,475,76,190
522,104,person,748,472,390,554
522,114,person,278,572,355,386
522,118,chair,280,572,355,388
522,120,chair,491,643,145,298
522,122,vase,1239,475,50,181
523,58,chair,594,779,351,580
523,59,chair,1393,794,336,550
523,60,potted plant,982,320,149,165
523,62,dining table,1108,776,523,578
523,75,potted plant,980,372,157,270
523,85,vase,1225,475,76,189
523,104,person,747,471,391,553
523,114,person,278,572,355,386
523,118,chair,280,572,355,388
523,120,chair,491,642,145,298
523,122,vase,1239,475,50,181
524,58,chair,594,778,348,581
524,59,chair,1393,794,336,550
524,60,potted plant,982,320,151,166
524,62,dining table,1108,776,522,579
524,75,potted plant,980,372,158,270
524,85,vase,1226,475,74,188
524,104,person,747,469,391,553
524,114,person,279,574,355,388
524,118,chair,279,573,355,388
524,120,chair,492,642,144,298
524,122,vase,1239,475,50,181
525,58,chair,595,778,347,581
525,59,chair,1393,794,335,550
525,60,potted plant,982,320,151,166
525,62,dining table,1108,776,522,579
525,75,potted plant,981,372,158,270
525,85,vase,1226,475,74,188
525,104,person,747,469,390,558
525,114,person,279,575,355,389
525,118,chair,279,573,355,389
525,120,chair,492,643,144,299
525,122,vase,1238,476,51,181
526,58,chair,594,777,345,581
526,59,chair,1393,794,335,551
526,60,potted plant,982,320,151,166
526,62,dining table,1107,777,522,579
526,75,potted plant,980,371,159,271
526,85,vase,1226,476,74,187
526,104,person,747,471,387,564
526,114,person,278,574,355,389
526,118,chair,279,574,355,389
526,120,chair,492,642,143,300
526,122,vase,1238,476,53,181
527,58,chair,595,777,348,581
527,59,chair,1393,794,335,551
527,60,potted plant,982,320,151,165
527,62,dining table,1108,777,521,580
527,75,potted plant,980,371,159,271
527,85,vase,1224,474,73,182
527,104,person,750,499,385,628
527,114,person,278,574,354,389
527,118,chair,280,574,354,390
527,120,chair,492,642,143,301
527,122,vase,1238,476,54,181
528,58,chair,594,777,347,580
528,59,chair,1393,794,335,550
528,60,potted plant,982,320,149,165
528,62,dining table,1109,776,519,580
528,75,potted plant,980,371,157,270
528,85,vase,1224,473,72,180
528,104,person,752,504,384,638
528,114,person,278,573,353,388
528,118,chair,280,573,353,389
528,120,chair,492,642,143,301
528,122,vase,1238,476,53,181
529,58,chair,595,776,346,579
529,59,chair,1393,794,335,550
529,60,potted plant,982,320,149,164
529,62,dining table,1109,776,518,581
529,75,potted plant,980,371,157,269
529,85,vase,1226,474,73,185
529,104,person,753,484,379,597
529,114,chair,279,573,353,386
529,118,person,280,573,353,388
529,120,chair,493,642,143,301
529,122,vase,1237,474,51,178
530,58,chair,596,775,345,578
530,59,chair,1393,794,335,550
530,60,potted plant,982,320,149,164
530,62,dining table,1110,777,516,581
530,75,potted plant,979,371,157,268
530,85,vase,1225,474,75,188
530,104,person,752,495,384,619
530,114,chair,279,573,352,385
530,118,person,279,573,352,388
530,120,chair,493,643,143,301
530,122,vase,1236,473,52,178
531,58,chair,595,775,344,576
531,59,chair,1393,794,335,551
531,60,potted plant,982,320,150,164
531,62,dining table,1111,777,515,581
531,75,potted plant,980,371,158,268
531,85,vase,1225,474,76,189
531,104,person,754,498,382,622
531,114,person,278,572,353,385
531,118,chair,280,572,353,387
531,120,chair,493,643,144,301
531,122,vase,1235,473,52,179
532,58,chair,595,774,344,576
532,59,chair,1393,794,335,551
532,60,potted plant,982,320,150,164
532,62,dining table,1114,775,512,578
532,75,potted plant,980,371,158,268
532,85,vase,1225,474,77,189
532,104,person,754,494,380,615
532,114,person,278,573,353,386
532,118,chair,280,572,354,387
532,120,chair,493,643,144,301
532,122,vase,1235,473,51,179
533,58,chair,596,775,344,577
533,59,chair,1393,794,335,550
533,60,potted plant,982,320,151,165
533,62,dining table,1115,773,511,577
533,75,potted plant,980,371,158,269
533,85,vase,1224,474,79,189
533,104,person,755,496,379,618
533,114,person,278,573,353,386
533,118,chair,280,572,353,387
533,120,chair,493,643,145,301
533,122,vase,1236,473,51,179
534,58,chair,595,775,343,578
534,59,chair,1392,794,335,550
534,60,potted plant,983,320,151,165
534,62,dining table,1113,775,513,579
534,75,potted plant,980,370,158,270
534,85,vase,1224,474,79,188
534,104,person,755,489,379,604
534,114,person,278,573,354,387
534,118,chair,280,573,353,388
534,120,chair,493,643,144,301
534,122,vase,1235,473,52,178
535,58,chair,595,774,342,578
535,59,chair,1392,794,335,551
535,60,potted plant,982,319,151,165
535,62,dining table,1111,775,516,580
535,75,potted plant,981,371,158,270
535,85,vase,1223,474,80,188
535,104,person,754,475,377,573
535,114,person,278,573,354,387
535,118,chair,280,573,354,387
535,120,chair,493,643,144,302
535,122,vase,1236,474,53,180
536,58,chair,595,773,341,577
536,59,chair,1392,794,335,551
536,60,potted plant,982,319,151,165
536,62,dining table,1110,776,517,581
536,75,potted plant,981,371,157,269
536,85,vase,1223,474,81,189
536,104,person,753,481,381,586
536,114,person,278,573,354,387
536,118,chair,280,573,354,387
536,120,chair,493,643,144,300
536,122,vase,1236,475,54,181
537,58,chair,596,773,338,578
537,59,chair,1392,794,335,551
537,60,potted plant,982,319,150,165
537,62,dining table,1109,775,518,581
537,75,potted plant,980,371,156,269
537,85,vase,1224,474,78,188
537,104,person,753,485,382,592
537,114,person,278,573,354,387
537,118,chair,280,573,354,387
537,120,chair,493,643,144,301
537,122,vase,1236,475,54,181
538,58,chair,596,773,339,579
538,59,chair,1392,794,335,551
538,60,potted plant,982,320,149,165
538,62,dining table,1108,775,520,581
538,75,potted plant,980,371,157,269
538,85,vase,1225,474,75,187
538,104,person,753,473,379,568
538,114,person,278,573,354,387
538,118,chair,280,573,354,387
538,120,chair,493,643,144,301
538,122,vase,1236,475,54,181
539,58,chair,596,774,341,580
539,59,chair,1392,794,334,551
539,60,potted plant,982,320,149,165
539,62,dining table,1108,775,521,581
539,75,potted plant,979,371,158,269
539,85,vase,1225,474,75,188
539,104,person,753,476,381,574
539,114,chair,279,572,355,387
539,118,person,280,573,354,387
539,120,chair,493,643,144,301
539,122,vase,1236,475,53,181
540,58,chair,596,775,341,580
540,59,chair,1391,794,334,551
540,60,potted plant,982,320,150,165
540,62,dining table,1110,773,519,579
540,75,potted plant,980,371,158,270
540,85,vase,1225,474,75,188
540,104,person,753,482,382,586
540,114,person,279,573,354,387
540,118,chair,280,573,354,388
540,120,chair,493,643,144,301
540,122,vase,1237,475,53,181
541,58,chair,594,774,343,575
541,59,chair,1392,794,334,551
541,60,potted plant,982,320,150,166
541,62,dining table,1110,773,521,577
541,75,potted plant,980,371,158,270
541,85,vase,1226,474,75,188
541,104,person,752,482,384,585
541,114,person,278,572,354,386
541,118,chair,280,572,354,387
541,120,chair,493,643,144,302
541,122,vase,1237,475,50,180
542,58,chair,594,774,342,576
542,59,chair,1392,794,335,551
542,60,potted plant,982,320,150,166
542,62,dining table,1111,773,519,576
542,75,potted plant,980,371,157,271
542,85,vase,1226,475,75,189
542,104,person,752,479,384,578
542,114,chair,279,572,354,387
542,118,person,280,572,354,387
542,120,chair,493,643,143,301
542,122,vase,1236,474,51,180
543,58,chair,593,774,343,576
543,59,chair,1392,794,335,551
543,60,potted plant,982,320,149,166
543,62,dining table,1110,774,519,579
543,75,potted plant,979,371,157,271
543,85,vase,1226,475,76,189
543,104,person,753,478,384,576
543,114,person,279,572,355,386
543,118,chair,280,572,354,387
543,120,chair,493,643,143,301
543,122,vase,1235,474,53,179
544,58,chair,593,774,344,576
544,59,chair,1392,794,335,551
544,60,potted plant,982,320,149,166
544,62,dining table,1110,775,518,580
544,75,potted plant,979,371,158,270
544,85,vase,1226,474,77,190
544,104,person,752,471,381,562
544,114,person,279,572,355,386
544,118,chair,280,572,354,386
544,120,chair,493,643,144,301
544,122,vase,1235,474,53,180
545,58,chair,592,773,343,576
545,59,chair,1393,794,336,551
545,60,potted plant,982,320,150,166
545,62,dining table,1110,774,519,580
545,75,potted plant,979,371,159,270
545,85,vase,1225,474,79,190
545,104,person,752,469,380,557
545,114,person,279,572,355,386
545,118,chair,280,572,354,386
545,120,chair,493,643,144,301
545,122,vase,1236,475,56,182
546,58,chair,592,773,343,576
546,59,chair,1393,794,336,551
546,60,potted plant,981,320,150,165
546,62,dining table,1110,774,518,582
546,75,potted plant,979,371,159,270
546,85,vase,1225,473,79,190
546,104,person,752,469,382,556
546,114,person,278,572,355,385
